tensorflow,69.0134630203,19.7957623005,19.8699169159,19.9343318939,19.9551744461,19.9017183781,19.9626204967,19.9364011288,19.9181442261,19.8915398121,19.9255018234,19.8660087585,19.8707199097,19.9914088249,19.8348178864,19.8426289558,19.9258599281,19.854074955,19.8720579147,19.9015705585
keras,69.6007473469,18.8506321907,18.9552452564,19.0313982964,18.980278492,18.9996869564,19.0113749504,19.0441632271,18.9715192318,18.8998367786,19.1280944347,19.0522184372,19.0254647732,19.0444130898,18.9739894867,19.0182273388,18.9985742569,18.9579827785,19.0548114777,18.9788713455
chainer,52.2278795242,2.84463810921,2.80903553963,2.80913758278,2.83715486526,2.67929148674,2.5563621521,2.44003939629,2.56904697418,2.50091481209,2.50307941437,2.43656754494,2.52994537354,2.51227736473,2.41579914093,2.45946455002,2.56380081177,2.48478531837,2.51444602013,2.48815608025
pytorch,244.92892289161682,1.782027244567871,1.5827057361602783,1.7293214797973633,1.7481904029846191,1.7729992866516113,1.8399181365966797,1.7807586193084717,1.7687106132507324,1.778271198272705,1.743497371673584,1.731231689453125,1.5709433555603027,2.1399126052856445,1.772662878036499,1.7688486576080322,1.845555305480957,1.701636791229248,1.773653268814087,1.7087514400482178
sonnet,68.5009613037,19.3491389751,19.5249040127,19.5430753231,19.6204333305,19.5878167152,19.6586771011,19.6220552921,19.6269116402,19.5852658749,19.5807535648,19.5630660057,19.5286633968,19.5470323563,19.5758929253,19.5465047359,19.4821441174,19.5494921207,19.5739645958,19.5358409882
